8554,Soboth,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6745284475986,15.0774635456214,225
9570,Ossiach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6750360723588,13.9865549069831,225
8454,Arnfels,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6768774405854,15.4012755148052,225
9130,Poggersdorf,K,01.01.2007,,PLZ-Adressierung,extern,Ja,Nein,46.6792206921924,14.4601009011593,225
9541,Einöde,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6800380085106,13.8259987531915,225
8455,Oberhaag,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6820579481247,15.338280016005,225
8552,Eibiswald,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6830638334397,15.2448835998957,225
9651,St. Jakob im Lesachtal,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.683133208206,12.9309311490698,225
9652,Birnbaum,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6835186469873,12.8861766010213,225
9551,Bodensdorf,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6852123044458,13.9739581522474,225
9622,Weißbriach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6868604534167,13.2501465872718,225
9721,Weißenstein,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6880006,13.704801962046,225
9064,Pischeldorf,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6891591,14.4156832035125,225
9710,Feistritz an der Drau,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6910937,13.6574214059285,225
9111,Haimburg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6911447958364,14.6787735130235,225
9653,Liesing,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.692154022568,12.8196527921052,225
9063,Maria Saal,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6927674479984,14.3314983963051,225
8490,Bad Radkersburg,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.6959220556335,15.9760376092458,225
9552,Steindorf am Ossiacher See,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6970309911461,13.9983611613011,225
9470,St. Paul,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.698242724713,14.8627712907961,225
8553,St. Oswald ob Eibiswald,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.6988181870023,15.1401901902,225
9654,St. Lorenzen im Lesachtal,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7021422111874,12.7829035158102,225
9655,Maria Luggau,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7037858787776,12.7394172702561,225
9943,Untertilliach,T,01.01.2009,,PLZ-Adressierung,extern,Ja,Nein,46.7042176843041,12.6814735469153,225
9112,Griffen,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7049836179137,14.7275749898071,225
8461,Ehrenhausen,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7067061842249,15.5779715852327,225
8480,Mureck,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7079699056067,15.7706849915992,225
8453,St. Johann im Saggautal,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7091692972196,15.3990046534226,225
9942,Obertilliach,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7093353888765,12.615092369383,225
9102,Mittertrixen,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7098341958884,14.581943606858,225
9762,Weißensee,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.715484318072,13.2966537748437,225
8473,Weitersfeld an der Mur,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7160397964531,15.6956492250275,225
9711,Paternion,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.71769825,13.6270902631217,225
9555,Glanegg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7182606451117,14.2107966483703,225
8551,Wies,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7182656134322,15.2139650506727,225
9560,Feldkirchen in Kärnten,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7188122129754,14.0871295009814,225
9714,Stockenboi,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7191326989293,13.514663693799,225
9712,Fresach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7191618992342,13.6923423601161,225
8462,Gamlitz,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7221933,15.5658378,225
9423,St. Georgen,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7235196036902,14.9199219694185,225
9542,Afritz,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7240756509385,13.7964965699646,225
8471,Spielfeld,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.724734683837,15.5891135152423,225
8492,Halbenrain,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7248450205452,15.9474587899037,225
8544,Pölfing-Brunn,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7255106028833,15.2977083547877,225
9713,Zlan,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7274948,13.5964786330306,225
9941,Kartitsch,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7279520091027,12.4932328129374,225
8472,Straß in Steiermark,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7301172010437,15.6201354755723,225
9543,Arriach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7334111139587,13.8667761493826,225
9422,Maria Rojach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7345285644537,14.8835083955823,225
8484,Unterpurkla,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7368361160103,15.9000373994976,225
9702,Ferndorf,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.73685885,13.6264705208118,225
8452,Großklein,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.739561002626,15.4303170513137,225
8423,St. Veit am Vogau,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7402601264879,15.6488335083851,225
8443,Gleinstätten,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7434781822498,15.3696262346137,225
9371,Brückl,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7439415960461,14.5271055464803,225
9103,Diex,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7457168274505,14.632169004413,225
9772,Dellach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7464468824772,13.0792849572388,225
9771,Berg im Drautal,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7465546683067,13.1373770487654,225
9920,Sillian,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.747496586352,12.4134172648617,225
9781,Oberdrauburg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7487699652476,12.9667480986395,225
9562,Himmelberg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7488771451317,14.0388573452556,225
9919,Heinfels,T,01.01.2011,,PLZ-Adressierung,extern,Ja,Nein,46.7499838756912,12.4466182995806,225
8483,Deutsch Goritz,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7517734275673,15.8302789751996,225
9918,Strassen,T,01.04.2011,,PLZ-Adressierung,extern,Ja,Nein,46.7521077241593,12.4907099784335,225
9554,St. Urban,K,01.07.2007,,PLZ-Adressierung,extern,Ja,Nein,46.7527781346423,14.1667654127066,225
8541,Schwanberg,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7530777964296,15.2140944494851,225
8543,St. Martin im Sulmtal,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.75636881993,15.2930418637659,225
8481,Weinburg am Saßbach,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7574346529354,15.7136529451138,225
9913,Abfaltersbach,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7575887922296,12.522431514965,225
8451,Heimschuh,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7576463053785,15.5042856840099,225
9556,Liebenfels,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7588175233834,14.256013364447,225
8542,St. Peter im Sulmtal,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7592497845127,15.2521237133087,225
9773,Irschen,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7615765179461,13.0227689155698,225
9761,Greifenburg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7616112882692,13.1712179778768,225
8430,Leibnitz,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.76385315,15.5774974462665,225
9754,Steinfeld,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7640634448578,13.2321506650121,225
8441,Fresing,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7641267284345,15.4358961946335,225
9300,St. Veit an der Glan,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7642709434155,14.3656236423143,225
9302,St. Veit an der Glan,K,01.01.1966,,PLZ-Postfach,extern,Nein,Ja,46.7649873,14.3710194,225
8435,Wagna,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.768228684257,15.5620058911392,225
9912,Anras,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7703122031015,12.5630988955337,225
9701,Rothenthurn,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7713895821283,13.5728713904186,225
